instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
86542.0,Bombay Bicycle Club,Always Like This,66.0,0.444,0.579,245640.0,0.605,0.000645,C#,0.11,-6.686,Major,0.0328,121.79299999999999,4-Apr,0.74,Rock
61777.0,Foster The People,Pay the Man,59.0,0.00148,0.688,233720.0,0.769,1.0800000000000002e-05,F#,0.262,-5.52,Minor,0.0376,99.969,4-Apr,0.505,Rock
88858.0,Jordin Sparks,Tattoo,65.0,0.431,0.5660000000000001,233467.0,0.7659999999999999,0.0,D,0.1009999999999999,-5.0360000000000005,Major,0.0399,?,4-Apr,0.547,Rock
40498.0,Steve Perry,Foolish Heart,59.0,0.281,0.644,-1.0,0.58,0.0,B,0.0652,-6.819,Major,0.0226,96.475,4-Apr,0.591,Rock
71550.0,Phil Wickham,This Is Amazing Grace,64.0,0.0042,0.512,279787.0,0.8140000000000001,0.0,A#,0.0991,-5.4670000000000005,Major,0.0327,97.99700000000001,4-Apr,0.273,Rock
27090.0,Iration,Broken Promises,49.0,0.0147,0.7190000000000001,223093.0,0.765,0.00079,F,0.0485,-4.416,Major,0.0674,167.956,4-Apr,0.525,Rock
24518.0,Tyrone Wells,And The Birds Sing,65.0,0.706,0.746,221492.0,0.406,9.4e-06,D,0.0969999999999999,-10.709,Major,0.0333,?,4-Apr,0.6920000000000001,Rock
22156.0,AC/DC,Highway to Hell,84.0,0.0591,0.573,208400.0,0.913,0.00173,F#,0.156,-4.793,Minor,0.132,115.715,4-Apr,0.422,Rock
70505.0,Theory of a Deadman,Santa Monica,54.0,0.00613,0.4579999999999999,-1.0,0.752,0.0,E,0.307,-5.599,Minor,0.03,62.422,4-Apr,0.287,Rock
86010.0,Led Zeppelin,In the Light,51.0,0.0699,0.309,526587.0,0.337,0.000611,D,0.0421,-12.800999999999998,Major,0.0385,127.212,4-Apr,0.0949,Rock
36552.0,Kid Rock,Cowboy,62.0,0.085,0.608,257867.0,0.897,0.0,C#,0.108,-2.9210000000000003,Major,0.291,166.65200000000002,4-Apr,0.868,Rock
20375.0,Hole,Celebrity Skin,66.0,9.44e-06,0.4379999999999999,162667.0,0.905,5.4000000000000005e-05,A,0.363,-6.1610000000000005,Major,0.0419,134.16299999999998,4-Apr,0.723,Rock
57091.0,Juanes,La Plata (feat. Lalo Ebratt),78.0,0.201,0.762,195493.0,0.74,0.0,C#,0.275,-4.72,Minor,0.226,167.88099999999997,4-Apr,0.961,Rock
67947.0,Lecrae,Cry For You,54.0,0.304,0.642,263467.0,0.353,0.0,A#,0.0927,-12.384,Minor,0.215,?,4-Apr,0.276,Rock
38433.0,Journey,Feeling That Way,48.0,0.2269999999999999,0.303,207893.0,0.602,0.00355,F,0.171,-9.122,Major,0.0372,145.629,4-Apr,0.364,Rock
28368.0,Dream Theater,Panic Attack,58.0,1.35e-05,0.493,436440.0,0.978,0.00216,C#,0.181,-4.578,Major,0.123,125.96,4-Apr,0.21,Rock
61004.0,Moon Taxi,Not Too Late,55.0,0.0864,0.657,195827.0,0.693,9.22e-05,C,0.1369999999999999,-5.323,Major,0.0332,120.041,4-Apr,0.271,Rock
66956.0,The Score,Don't Wanna Be,54.0,0.0709,0.645,154067.0,0.797,1.7e-06,F#,0.102,-4.145,Minor,0.027,96.959,4-Apr,0.7340000000000001,Rock
74932.0,The Edgar Winter Group,Free Ride,58.0,0.29,0.674,187173.0,0.6859999999999999,0.00322,D,0.1889999999999999,-11.927,Major,0.0597,124.204,4-Apr,0.8140000000000001,Rock
73172.0,Ty Segall,Every 1's a Winner,53.0,0.0318,0.601,258840.0,0.769,0.0343,D,0.2289999999999999,-8.779,Major,0.0461,97.935,4-Apr,0.669,Rock
79966.0,NEEDTOBREATHE,LET'S STAY HOME TONIGHT,55.0,0.6679999999999999,0.5479999999999999,200120.0,0.367,0.0,F,0.144,-9.271,Major,0.0309,147.946,4-Apr,0.416,Rock
61940.0,Rainbow Kitten Surprise,Matchbox,53.0,0.0635,0.6779999999999999,172467.0,0.81,3.8e-06,G,0.0343,-5.665,Major,0.2789999999999999,74.964,4-Apr,0.804,Rock
54203.0,Brooks & Dunn,Believe - with Kane Brown,61.0,0.2319999999999999,0.58,309034.0,0.3979999999999999,8.28e-06,A,0.0809,-7.71,Major,0.0314,120.039,4-Apr,0.15,Rock
33973.0,Glass Animals,Youth,68.0,0.129,0.648,230693.0,0.718,0.00156,A,0.1119999999999999,-7.765,Minor,0.0298,96.01700000000001,4-Apr,0.785,Rock
35970.0,Edward Sharpe & The Magnetic Zeros,40 Day Dream,59.0,0.228,0.573,233587.0,0.6559999999999999,0.0,D,0.0651,-5.954,Major,0.0562,81.95200000000001,4-Apr,0.6679999999999999,Rock
62766.0,Brett Eldredge,Lose My Mind,55.0,0.0206,0.68,155440.0,0.755,0.0,F#,0.21,-5.509,Minor,0.0289999999999999,101.04799999999999,4-Apr,0.8240000000000001,Rock
65456.0,Everclear,Santa Monica,68.0,0.156,0.491,191507.0,0.942,0.0,G,0.367,-5.332999999999999,Major,0.132,100.446,4-Apr,0.387,Rock
88867.0,Josh Turner,Time Is Love,56.0,0.0869,0.655,200373.0,0.826,0.0002089999999999,D,0.0836,-4.828,Major,0.0433,111.986,4-Apr,0.616,Rock
52764.0,Foo Fighters,Let It Die,58.0,0.027,0.596,244960.0,0.557,1.64e-05,C,0.0914,-6.401,Major,0.0299,124.023,4-Apr,0.314,Rock
58095.0,Kings of Leon,The Face,55.0,0.00594,0.401,208187.0,0.698,0.0819999999999999,A,0.077,-5.0,Major,0.0376,143.421,4-Apr,0.321,Rock
90079.0,A R I Z O N A,Electric Touch,62.0,0.248,0.652,198493.0,0.784,4.24e-05,C,0.0851,-4.102,Major,0.0398,100.995,4-Apr,0.445,Rock
46500.0,John Michael Montgomery,I Swear,57.0,0.242,0.628,262520.0,0.496,1.2e-05,C#,0.147,-7.103,Major,0.0233,?,4-Apr,0.266,Rock
58279.0,Queen,We Will Rock You - Movie Mix,62.0,0.1169999999999999,0.64,129093.0,0.593,1.21e-06,B,0.78,-6.24,Minor,0.121,81.402,4-Apr,0.407,Rock
26044.0,Paul McCartney,Maybe I’m Amazed - Remastered 2011,64.0,0.387,0.471,229827.0,0.494,0.0944,G,0.617,-10.407,Major,0.0312,?,4-Apr,0.373,Rock
74138.0,The Decemberists,Severed,53.0,0.0021899999999999,0.605,243800.0,0.789,0.0178,E,0.127,-7.035,Minor,0.0338,?,4-Apr,0.434,Rock
26762.0,VHS Collection,Sign,55.0,0.0117,0.675,260357.0,0.6,0.00547,F,0.0866,-6.261,Major,0.0345,112.005,4-Apr,0.0501,Rock
36807.0,The Killers,Wonderful Wonderful,57.0,0.0124,0.4479999999999999,310507.0,0.746,0.662,G#,0.108,-6.089,Major,0.0601,140.091,4-Apr,0.208,Rock
81248.0,Skillet,Hero,72.0,0.0079099999999999,0.5329999999999999,186813.0,0.967,0.0,C#,0.336,-2.543,Major,0.0995,142.018,4-Apr,0.782,Rock
53965.0,Red,Let It Burn,56.0,0.0004309999999999,0.42,297827.0,0.899,0.000245,B,0.23,-5.446000000000001,Minor,0.0745,132.016,4-Apr,0.193,Rock
64221.0,James Bay,"If I Ain’t Got You - James Bay Spotify Session 2015 ""Alicia Keys Cover""",67.0,0.746,0.556,261120.0,0.175,7.7e-06,D#,0.71,-9.751,Major,0.173,87.443,5-Apr,0.314,Rock
80996.0,empty_field,Hallowed Be Thy Name - 2015 Remaster,56.0,0.0346,0.313,431093.0,0.882,0.3379999999999999,C,0.45,-6.215,Major,0.0355,?,4-Apr,0.3,Rock
31339.0,Elton John,Crocodile Rock,68.0,0.0326,0.626,235440.0,0.8029999999999999,1.35e-05,E,0.0596,-7.213999999999999,Minor,0.0358,149.918,4-Apr,0.968,Rock
42498.0,Imagine Dragons,Yesterday,67.0,0.253,0.569,205114.0,0.645,0.0,E,0.413,-6.169,Major,0.0513,156.031,3-Apr,0.54,Rock
78152.0,Faith No More,Epic,68.0,0.0222,0.358,293653.0,0.893,0.0524,E,0.126,-7.486000000000001,Minor,0.12,174.238,4-Apr,0.262,Rock
86047.0,"Crosby, Stills, Nash & Young",Almost Cut My Hair,62.0,0.183,0.47,269173.0,0.471,0.00927,G,0.1639999999999999,-10.484000000000002,Major,0.0437,136.828,4-Apr,0.574,Rock
58131.0,MGMT,Me and Michael,63.0,0.0285,0.628,289853.0,0.841,0.00332,A,0.254,-4.583,Major,0.0268,111.985,4-Apr,0.706,Rock
73512.0,American Hi-Fi,Flavor Of The Weak,61.0,0.0004059999999999,0.389,188840.0,0.959,1.09e-05,A#,0.335,-1.886,Major,0.0745,151.334,4-Apr,0.597,Rock
60115.0,Van Morrison,Have I Told You Lately,67.0,0.278,0.344,260387.0,0.477,0.0128,E,0.136,-10.265999999999998,Major,0.0338,143.78,4-Apr,0.182,Rock
87448.0,38 Special,Caught Up In You,67.0,0.0241,0.427,279333.0,0.6829999999999999,0.000107,C#,0.0476,-8.513,Minor,0.0323,131.024,4-Apr,0.882,Rock
69659.0,Florida Georgia Line,Like You Ain’t Even Gone,56.0,0.0871,0.523,210200.0,0.841,0.0,F,0.106,-4.428,Minor,0.0326,137.97799999999998,4-Apr,0.396,Rock
44237.0,The Guess Who,Laughing,55.0,0.432,0.3779999999999999,161093.0,0.505,0.000226,D,0.27,-10.863,Major,0.042,95.25399999999999,4-Apr,0.415,Rock
72676.0,Jimi Hendrix,Have You Ever Been (To Electric Ladyland),51.0,0.23,0.43,130040.0,0.498,0.000164,A#,0.113,-9.203,Minor,0.0618,73.104,4-Apr,0.655,Rock
66065.0,The Killers,A Dustland Fairytale,54.0,0.0436,0.429,225160.0,0.841,0.0,D,0.0976,-6.501,Major,0.0553,134.37,4-Apr,0.33,Rock
67589.0,Polyphia,Yas (feat. Mario Camarena and Erick Hansel),49.0,0.000727,0.569,202553.0,0.852,0.645,C#,0.303,-4.827,Minor,0.0342,144.961,4-Apr,0.6629999999999999,Rock
87919.0,Nirvana,Lake Of Fire,66.0,0.293,0.53,175907.0,0.634,3.99e-05,C#,0.362,-9.549,Minor,0.273,145.248,4-Apr,0.637,Rock
73795.0,Parachute,She Is Love,60.0,0.6829999999999999,0.622,146067.0,0.175,0.0,F#,0.109,-9.866,Major,0.156,136.365,1-Apr,0.376,Rock
50581.0,Elvis Presley,Heartbreak Hotel,64.0,0.84,0.696,127560.0,0.21,1.62e-06,E,0.107,-11.922,Major,0.067,93.54299999999999,4-Apr,0.7170000000000001,Rock
79068.0,SWMRS,Trashbag Baby,53.0,0.000259,0.43,197173.0,0.895,0.000118,C,0.196,-2.69,Major,0.0865,169.938,4-Apr,0.591,Rock
23702.0,KALEO,Vor í Vaglaskógi,61.0,0.7440000000000001,0.336,277267.0,0.345,6.01e-06,F,0.182,-6.456,Minor,0.0289999999999999,92.50200000000001,4-Apr,0.0756,Rock
50556.0,Matt Nathanson,Used To Be,66.0,0.0617,0.6459999999999999,190867.0,0.6579999999999999,0.0,G,0.0692,-4.678,Major,0.052,92.001,4-Apr,0.44,Rock
24161.0,DREAMERS,SCREWS,66.0,0.000332,0.519,200147.0,0.86,2.24e-06,G#,0.069,-3.846,Major,0.0338,95.01,4-Apr,0.5429999999999999,Rock
54065.0,Cheap Trick,I Want You to Want Me,67.0,0.78,0.8059999999999999,191227.0,0.462,0.0134,D,0.15,-12.778,Major,0.0298,92.726,4-Apr,0.736,Rock
78542.0,The Beatles,"Hello, Goodbye - Remastered 2009",65.0,0.306,0.479,208840.0,0.733,2.4e-05,C,0.414,-8.753,Major,0.0256,99.307,4-Apr,0.8059999999999999,Rock
74286.0,Green Day,21 Guns,75.0,0.0518,0.268,-1.0,0.742,0.0,F,0.626,-4.939,Major,0.0355,159.779,4-Apr,0.416,Rock
57654.0,The Wood Brothers,Postcards From Hell,56.0,0.955,0.465,284867.0,0.242,0.0223,A,0.126,-10.46,Major,0.0298,102.81200000000001,4-Apr,0.315,Rock
50189.0,Bob Dylan,"It's All over Now, Baby Blue",54.0,0.655,0.6990000000000001,252067.0,0.1969999999999999,0.0,E,0.0716,-14.792,Major,0.0383,122.87100000000001,4-Apr,0.361,Rock
63109.0,Rainbow Kitten Surprise,American Hero,52.0,0.0362,0.7020000000000001,272667.0,0.5329999999999999,5.12e-06,E,0.0831,-8.333,Minor,0.0855,124.979,4-Apr,0.173,Rock
74995.0,Vampire Weekend,Horchata,55.0,0.0803,0.8340000000000001,206733.0,0.787,0.0,C,0.356,-7.119,Major,0.14,119.976,4-Apr,0.8370000000000001,Rock
80222.0,Panic! At The Disco,The Greatest Show,73.0,0.00546,0.546,-1.0,0.8390000000000001,0.0,F#,0.382,-5.365,Minor,0.0784,77.009,4-Apr,0.491,Rock
53527.0,Cole Swindell,All of It,54.0,0.0603,0.648,218493.0,0.883,2.56e-05,C,0.1,-4.7010000000000005,Major,0.0289999999999999,125.009,4-Apr,0.701,Rock
21133.0,Godsmack,Bulletproof,62.0,0.000198,0.39,177048.0,0.91,0.0,F,0.156,-3.268,Minor,0.133,162.253,4-Apr,0.644,Rock
67532.0,Reel Big Fish,Sell Out,59.0,0.064,0.557,227493.0,0.87,1.51e-05,C#,0.208,-6.332000000000001,Major,0.125,104.708,4-Apr,0.947,Rock
76202.0,The Beatles,Helter Skelter - Remastered 2009,59.0,0.000606,0.166,269787.0,0.831,0.846,A,0.8109999999999999,-8.469,Major,0.0894,167.518,4-Apr,0.281,Rock
67447.0,Imagine Dragons,Cool Out,72.0,0.00483,0.636,217867.0,0.718,6.51e-06,C#,0.292,-4.833,Minor,0.0313,143.929,4-Apr,0.437,Rock
47247.0,Pixies,Debaser,64.0,0.0004269999999999,0.487,173173.0,0.884,0.402,F,0.0954,-11.995,Major,0.0425,?,4-Apr,0.569,Rock
20008.0,Fleetwood Mac,Seven Wonders - Early Version; 2017 Remaster,54.0,0.0448,0.675,274253.0,0.527,2.65e-06,D#,0.1009999999999999,-9.501,Major,0.0263,113.881,4-Apr,0.66,Rock
55146.0,"10,000 Maniacs",Because The Night [MTV Unplugged Version],64.0,0.26,0.408,223373.0,0.79,0.00027,B,0.765,-8.138,Minor,0.103,122.624,4-Apr,0.347,Rock
52732.0,Great Good Fine Ok,Find Yourself,60.0,0.693,0.718,176439.0,0.621,2.07e-05,F,0.13,-4.799,Minor,0.0388,112.104,4-Apr,0.456,Rock
51619.0,Waterparks,Blonde,55.0,0.0056,0.5770000000000001,200707.0,0.934,0.0,G,0.0484,-3.999,Major,0.128,137.003,4-Apr,0.54,Rock
60028.0,The Growlers,Night Ride,61.0,0.0136,0.613,251375.0,0.7240000000000001,0.0,A,0.12,-4.798,Minor,0.0305,110.07600000000001,4-Apr,0.626,Rock
87315.0,Simon & Garfunkel,Cecilia,69.0,0.357,0.755,-1.0,0.8759999999999999,5.17e-06,C,0.22,-8.867,Major,0.0362,102.762,4-Apr,0.954,Rock
34641.0,Moose Blood,Gum,55.0,0.00848,0.501,181387.0,0.667,0.0,E,0.281,-6.196000000000001,Major,0.0284,82.522,4-Apr,0.283,Rock
75097.0,Cake,Thrills,52.0,0.0875,0.6609999999999999,178973.0,0.6809999999999999,0.0927,B,0.292,-9.914,Minor,0.0508,93.037,4-Apr,0.947,Rock
21583.0,Blind Melon,No Rain,75.0,0.619,0.389,217107.0,0.476,5.09e-05,A,0.255,-9.342,Major,0.0316,148.11700000000002,4-Apr,0.5660000000000001,Rock
89662.0,Jason Mraz,More Than Friends (feat. Meghan Trainor),67.0,0.366,0.451,181360.0,0.528,0.0,D,0.0811,-6.984,Major,0.0364,139.28,5-Apr,0.527,Rock
22660.0,Summer Salt,One Last Time,57.0,0.754,0.71,217636.0,0.359,0.228,C#,0.0894,-10.925,Major,0.0281,109.98899999999999,3-Apr,0.434,Rock
70496.0,Car Seat Headrest,(Joe Gets Kicked Out of School for Using) Drugs With Friends (But Says This Isn't a Problem),53.0,0.3339999999999999,0.436,337107.0,0.452,0.000843,D,0.0867,-7.702000000000001,Major,0.0257,106.07,4-Apr,0.401,Rock
28095.0,Carolina Liar,Show Me What I'm Looking For,61.0,0.0133,0.449,240467.0,0.8640000000000001,1.31e-06,A,0.0984,-1.159,Minor,0.0378,105.12100000000001,4-Apr,0.355,Rock
74291.0,ONE OK ROCK,The Beginning,62.0,8.83e-05,0.36,292733.0,0.983,0.0,C,0.111,-2.352,Major,0.1009999999999999,182.058,4-Apr,0.2789999999999999,Rock
31760.0,Kurt Vile,Pretty Pimpin,67.0,0.0928,0.5660000000000001,298760.0,0.664,0.305,G#,0.0903,-9.081,Major,0.0281,91.117,4-Apr,0.764,Rock
60053.0,Skan,No Glory (feat. M.I.M.E & Drama B),60.0,0.00725,0.495,276000.0,0.8340000000000001,4e-05,E,0.126,-4.731,Minor,0.0967,150.049,4-Apr,0.247,Rock
71099.0,Welshly Arms,Legendary,74.0,0.0458,0.537,232173.0,0.6559999999999999,2.54e-06,B,0.1119999999999999,-5.863,Minor,0.0411,141.873,4-Apr,0.45,Rock
82549.0,The Doobie Brothers,Listen to the Music - Single Version; 2006 Remaster,60.0,0.212,0.6609999999999999,206520.0,0.743,2.04e-06,E,0.0981,-7.76,Major,0.0334,106.045,4-Apr,0.897,Rock
84915.0,Cake,Comfort Eagle,55.0,0.09,0.736,220227.0,0.782,0.0,B,0.211,-6.171,Major,0.0528,120.98700000000001,4-Apr,0.899,Rock
75160.0,Florida Georgia Line,People Are Different,64.0,0.17,0.505,-1.0,0.8370000000000001,0.0,D,0.113,-5.146,Major,0.0358,140.066,4-Apr,0.623,Rock
46512.0,Josh Turner,Long Black Train,59.0,0.228,0.472,250627.0,0.7090000000000001,2.2e-05,A#,0.114,-6.471,Major,0.051,169.86700000000002,4-Apr,0.84,Rock
63400.0,Cole Swindell,Somebody's Been Drinkin',57.0,0.0169,0.481,225267.0,0.775,1.39e-05,C,0.0978,-5.494,Major,0.0597,136.035,4-Apr,0.273,Rock
50526.0,Stevie Ray Vaughan,Little Wing,60.0,0.362,0.475,408480.0,0.3829999999999999,0.7490000000000001,C#,0.0728,-14.202,Major,0.0375,114.709,4-Apr,0.524,Rock
90487.0,Van Halen,When It's Love,48.0,0.0494,0.563,337907.0,0.623,0.000159,D,0.184,-12.327,Major,0.0252,99.34,4-Apr,0.3929999999999999,Rock
51696.0,A Perfect Circle,Weak And Powerless,58.0,0.000172,0.483,195133.0,0.841,0.861,C#,0.108,-7.494,Minor,0.0523,159.747,3-Apr,0.129,Rock
45957.0,Deftones,My Own Summer (Shove It),66.0,1.33e-05,0.4429999999999999,214760.0,0.7809999999999999,0.205,C#,0.166,-4.277,Major,0.0377,71.84100000000001,4-Apr,0.372,Rock
45889.0,Panic! At The Disco,Dying In LA,72.0,0.8759999999999999,0.346,229053.0,0.35,1.98e-06,D,0.0708,-4.988,Major,0.0328,126.444,4-Apr,0.315,Rock
68062.0,The Strokes,You Only Live Once,66.0,0.0238,0.63,189227.0,0.908,0.5920000000000001,B,0.1159999999999999,-2.42,Major,0.0326,120.522,4-Apr,0.968,Rock
75269.0,Cody Johnson,Dear Rodeo,59.0,0.00881,0.482,-1.0,0.654,0.000164,A#,0.111,-5.268,Major,0.0265,146.192,4-Apr,0.353,Rock
68066.0,Lee Roy Parnell,What Kind Of Fool Do You Think I Am,55.0,0.11,0.691,216573.0,0.632,5.4000000000000005e-05,G,0.1169999999999999,-10.227,Major,0.0293,112.485,4-Apr,0.7829999999999999,Rock
75597.0,MKTO,Goodbye Song,59.0,0.0526,0.7170000000000001,-1.0,0.857,0.0,C,0.0582,-5.222,Major,0.0808,99.01899999999999,4-Apr,0.7390000000000001,Rock
78170.0,Matthew West,"Hello, My Name Is",59.0,0.000583,0.595,223427.0,0.894,1.24e-06,B,0.326,-4.115,Major,0.0323,101.98700000000001,4-Apr,0.643,Rock
56298.0,Bullet For My Valentine,Letting You Go,66.0,0.00877,0.4589999999999999,223655.0,0.903,0.0,F,0.168,-4.649,Minor,0.0673,?,4-Apr,0.364,Rock
59777.0,Die Antwoord,Cookie Thumper!,61.0,0.0891,0.784,200226.0,0.795,0.0,B,0.326,-4.159,Major,0.225,133.938,4-Apr,0.504,Rock
77500.0,empty_field,Small Town USA,59.0,0.122,0.593,218853.0,0.601,5.69e-06,F#,0.181,-5.996,Major,0.0289999999999999,?,4-Apr,0.531,Rock
77229.0,Train,Angel in Blue Jeans,57.0,0.0151,0.61,205973.0,0.8170000000000001,9.09e-06,C,0.0998,-4.775,Major,0.0331,?,4-Apr,0.688,Rock
33019.0,Gavin DeGraw,I Don't Want to Be - Stripped Version,71.0,0.142,0.545,244333.0,0.5820000000000001,0.0,G#,0.144,-7.377000000000001,Major,0.0368,147.082,4-Apr,0.536,Rock
37631.0,Young the Giant,Silvertongue,66.0,0.00975,0.6729999999999999,197427.0,0.789,0.0,C,0.752,-4.288,Major,0.0408,100.04299999999999,4-Apr,0.841,Rock
42276.0,Mötley Crüe,Live Wire,57.0,9.22e-05,0.422,194587.0,0.901,6.78e-06,G,0.56,-6.655,Minor,0.0631,112.445,4-Apr,0.6729999999999999,Rock
74841.0,The Green,Love I,58.0,0.344,0.856,216240.0,0.47,0.0,G,0.124,-8.467,Major,0.084,133.02,4-Apr,0.929,Rock
89653.0,MisterWives,Machine,54.0,0.255,0.634,-1.0,0.861,0.0,F,0.72,-3.962,Minor,0.0415,100.01799999999999,4-Apr,0.57,Rock
45943.0,Two Door Cinema Club,This Is the Life,49.0,5.33e-05,0.457,210733.0,0.8059999999999999,0.0124,E,0.0869,-5.434,Major,0.107,136.016,4-Apr,0.3879999999999999,Rock
39408.0,Lita Ford,Close My Eyes Forever,59.0,0.31,0.476,283133.0,0.331,2.82e-06,F,0.172,-14.884,Major,0.0305,130.57399999999998,4-Apr,0.24,Rock
74505.0,The Cure,Lovesong,61.0,0.3389999999999999,0.611,209573.0,0.813,0.898,A,0.2239999999999999,-7.689,Minor,0.0279,140.112,4-Apr,0.821,Rock
42985.0,The Jesus and Mary Chain,Just Like Honey,62.0,8.02e-05,0.341,182493.0,0.552,0.616,G#,0.0591,-10.503,Major,0.0423,121.361,4-Apr,0.486,Rock
54504.0,John Mayer,Bigger Than My Body,59.0,0.0121,0.607,265960.0,0.936,0.0418,E,0.309,-3.071,Major,0.033,117.303,4-Apr,0.517,Rock
21183.0,Daryl Hall & John Oates,Maneater,74.0,0.0351,0.727,271893.0,0.685,4.429999999999999e-05,B,0.0973,-7.159,Minor,0.0398,88.75,4-Apr,0.812,Rock
78343.0,Duncan Sheik,Barely Breathing,59.0,0.0281,0.482,254547.0,0.807,0.0,C,0.177,-6.976,Major,0.0457,187.918,4-Apr,0.516,Rock
34219.0,MISSIO,Twisted,62.0,0.00532,0.5770000000000001,-1.0,0.789,0.0105,D,0.214,-4.6610000000000005,Major,0.0427,97.52,3-Apr,0.149,Rock
26102.0,empty_field,Into the Void - Remastered Version,51.0,0.0126,0.401,-1.0,0.544,0.0448,F#,0.145,-13.893,Major,0.0392,77.17,4-Apr,0.513,Rock
51041.0,The Cranberries,All Over Now - Edit,38.0,0.000323,0.526,237507.0,0.8420000000000001,0.206,C,0.161,-5.1770000000000005,Minor,0.0301,108.984,4-Apr,0.525,Rock
72918.0,Santana,Maria Maria (feat. The Product G&B) - Radio Mix,69.0,0.0406,0.777,-1.0,0.601,0.00201,D,0.0348,-5.931,Major,0.126,97.911,4-Apr,0.68,Rock
20558.0,Kansas,Carry On My Wayward Son - Anchorman Medley,48.0,0.00448,0.496,344507.0,0.72,2.3800000000000003e-05,G,0.2789999999999999,-6.382999999999999,Major,0.0398,126.67,4-Apr,0.764,Rock
47415.0,Jimmy Buffett,A Pirate Looks At Forty,49.0,0.752,0.579,230750.0,0.248,0.0,G,0.103,-16.276,Major,0.0349,119.255,4-Apr,0.4679999999999999,Rock
69441.0,Foals,Exits - Edit,61.0,0.0628,0.498,230007.0,0.845,1.98e-05,C,0.251,-3.057,Major,0.0352,188.01,4-Apr,0.7509999999999999,Rock
47251.0,Green Day,Good Riddance (Time of Your Life),77.0,0.183,0.475,-1.0,0.432,0.0,G,0.161,-7.843999999999999,Major,0.0302,94.605,4-Apr,0.648,Rock
34116.0,Saint Motel,My Type,66.0,0.0641,0.596,206394.0,0.897,5.24e-05,A#,0.0628,-2.94,Major,0.0462,118.0,4-Apr,0.578,Rock
71199.0,Red Hot Chili Peppers,Soul To Squeeze,67.0,0.0322,0.6629999999999999,289533.0,0.546,0.000572,F,0.107,-5.234,Major,0.0269,88.171,4-Apr,0.6559999999999999,Rock
82970.0,Passion Pit,Constant Conversations,54.0,0.174,0.56,235600.0,0.799,0.0679,F,0.304,-4.466,Minor,0.0675,69.972,4-Apr,0.304,Rock
52885.0,Blind Pilot,The Story I Heard,59.0,0.57,0.7390000000000001,273413.0,0.4429999999999999,0.000895,C#,0.0798,-13.002,Major,0.0266,95.538,4-Apr,0.502,Rock
44976.0,Darius Rucker,This,55.0,0.121,0.625,218867.0,0.826,0.0,E,0.158,-5.037,Major,0.0325,99.919,4-Apr,0.6990000000000001,Rock
32198.0,empty_field,Sorry,58.0,0.0315,0.54,228387.0,0.773,0.0,D,0.176,-3.627,Major,0.0288,130.952,4-Apr,0.381,Rock
88773.0,MKTO,Wasted,64.0,0.787,0.313,184213.0,0.429,0.0,F#,0.0863,-7.415,Major,0.0343,77.27,4-Apr,0.416,Rock
26729.0,empty_field,Glory,50.0,0.081,0.63,198320.0,0.6629999999999999,0.00186,F,0.1009999999999999,-6.728,Minor,0.0315,155.964,4-Apr,0.6829999999999999,Rock
68076.0,Creedence Clearwater Revival,I Put A Spell On You,60.0,0.00471,0.391,-1.0,0.732,0.121,E,0.0979,-8.187999999999999,Minor,0.0295,100.354,4-Apr,0.622,Rock
32637.0,Mitchell Tenpenny,Somebody's Got Me,54.0,0.0306,0.638,204498.0,0.7290000000000001,0.0,A#,0.124,-4.3660000000000005,Major,0.0353,143.963,4-Apr,0.589,Rock
84390.0,empty_field,Dead and Gone,57.0,0.0080299999999999,0.638,221027.0,0.7090000000000001,1.59e-06,G,0.335,-5.464,Minor,0.039,143.984,4-Apr,0.913,Rock
52975.0,Lynyrd Skynyrd,Don't Ask Me No Questions,50.0,0.119,0.622,206800.0,0.5589999999999999,7.94e-05,G,0.132,-10.562,Major,0.0413,129.836,4-Apr,0.946,Rock
46957.0,Clay Walker,Fall,56.0,0.193,0.55,217080.0,0.5429999999999999,0.0,C,0.0994,-6.986000000000001,Major,0.0287,138.003,4-Apr,0.208,Rock
89244.0,Jason Isbell and the 400 Unit,If We Were Vampires,69.0,0.8240000000000001,0.629,215564.0,0.208,3.7e-06,F,0.107,-16.225,Major,0.0324,96.609,4-Apr,0.685,Rock
44400.0,Joe Cocker,With A Little Help From My Friends,65.0,0.276,0.315,312173.0,0.447,0.0015199999999999,D,0.0923,-11.198,Major,0.0672,141.407,3-Apr,0.331,Rock
61139.0,Dr. John,Right Place Wrong Time,57.0,0.0923,0.789,175240.0,0.494,0.000408,C#,0.144,-13.702,Major,0.0456,104.59299999999999,4-Apr,0.826,Rock
32856.0,Vundabar,Alien Blues,52.0,0.0768,0.4639999999999999,-1.0,0.682,0.8320000000000001,A#,0.0856,-8.541,Major,0.033,80.062,4-Apr,0.455,Rock
54213.0,Loverboy,Working for the Weekend,67.0,0.0249,0.515,221000.0,0.7659999999999999,0.00103,G,0.455,-12.768,Major,0.0343,146.911,4-Apr,0.774,Rock
66151.0,Wrabel,Bloodstain,62.0,0.0244,0.564,168094.0,0.6679999999999999,1.15e-05,F#,0.168,-6.577999999999999,Minor,0.0442,79.99,4-Apr,0.32,Rock
